CatalogObjectRevisionEntity.java,org.ow2.proactive.catalog.repository.entity.CatalogObjectRevisionEntity,true,equals,121,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,null,clause,342,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,null,expression,208,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,null,expression,212,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,false,expression_sempred,399,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,true,expression_sempred,399,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,false,sempred,392,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,true,sempred,392,NO_COVERAGE,none
CatalogQueryLanguageParser.java,org.ow2.proactive.catalog.rest.query.parser.CatalogQueryLanguageParser,null,start,110,NO_COVERAGE,none
CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,build,43,NO_COVERAGE,none
CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,eq,43,NO_COVERAGE,none
CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,gt,43,NO_COVERAGE,none
CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,gte,43,NO_COVERAGE,none
CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,isLatest,43,NO_COVERAGE,none
